transaction_id,amount,fee_rate
206,8184.42,0.0378
207,6728.28,0.012
208,1992.1,0.0022
209,2449.18,0.0243
210,8497.53,0.0046
211,4145.0,0.0319
212,1945.16,0.0351
213,4944.28,0.013
214,6560.92,0.0013
215,7509.89,0.0387
216,1066.77,0.0218
217,1759.69,0.0479
218,5180.06,0.0035
219,2492.73,0.0426
220,4565.16,0.0403
221,6676.11,0.0494
222,5954.93,0.0476
223,8914.37,0.031
224,7193.02,0.0257
225,8305.86,0.0278
226,8972.18,0.0374
227,4747.27,0.0137
228,2473.15,0.0322
229,7658.37,0.0265
230,6267.86,0.0145
231,775.76,0.015
232,2717.88,0.0167
233,5401.98,0.0078
234,2313.38,0.035
235,7064.48,0.0041
236,4076.59,0.0276
237,4158.33,0.0111
238,4202.02,0.0453
239,5841.21,0.0351
240,8567.46,0.0385
241,3804.43,0.0013
242,3518.24,0.0379
243,8534.63,0.0477
244,4190.79,0.0376
245,5461.78,0.0306
246,2206.17,0.0118
247,4358.92,0.0024
248,3361.96,0.0343
249,4043.76,0.0091
250,4674.43,0.0073
251,6222.95,0.0023
252,3940.81,0.0287
253,271.99,0.0325
254,1357.86,0.0236
255,503.8,0.0196
256,2117.39,0.017
257,7612.54,0.0196
258,7520.35,0.0418
259,2523.46,0.005
260,194.81,0.0274
261,9999.08,0.0181
262,6501.79,0.0393
263,6517.89,0.038
264,9496.17,0.0108
265,204.78,0.0085
266,1263.08,0.0338
267,5640.13,0.0117
268,6994.95,0.0386
269,1678.72,0.0308
270,7479.51,0.0066
271,8193.19,0.0483
272,1081.88,0.0023
273,3120.26,0.0342
274,9581.77,0.0204
275,7150.43,0.0047
276,6906.45,0.0317
277,1019.91,0.0389
278,8503.08,0.0304
279,1211.43,0.0492
280,7826.57,0.018
281,4284.35,0.0192
282,5060.1,0.0177
283,8495.91,0.0413
284,1056.28,0.0481
285,6356.22,0.0416
286,7073.38,0.0223
287,7338.22,0.0483
288,2701.55,0.0406
289,5382.19,0.0247
290,4356.31,0.0368
291,2684.69,0.0427
292,8307.48,0.0052
293,8816.43,0.0129
294,4647.62,0.0309
295,3790.51,0.0024
296,8509.68,0.0099
297,2121.99,0.0401
298,3404.05,0.0441
299,7012.14,0.0145
300,102.5,0.0475
301,857.04,0.0363
302,4886.29,0.0382
303,6906.4,0.0326
304,4908.72,0.0399
305,931.44,0.0119
306,6918.18,0.016
307,5815.97,0.0242
308,5309.69,0.0218
309,7459.61,0.0172
310,7028.85,0.0143
311,2514.79,0.0069
312,1926.65,0.0069
313,5359.1,0.0383
314,1852.31,0.0116
315,4842.5,0.0365
316,9766.09,0.0267
317,2830.7,0.0059
318,1941.98,0.0121
319,1795.24,0.0017
320,5341.82,0.0144
321,9742.98,0.0281
322,6974.48,0.0072
323,8684.74,0.0251
324,8727.32,0.0291
325,4694.5,0.0226
326,1844.45,0.0035
327,9410.69,0.0244
328,8221.33,0.0206
329,741.75,0.0318
330,537.04,0.0083
331,5628.83,0.0159
332,9939.19,0.0068
333,7644.67,0.0307
334,7907.62,0.0121
335,5226.2,0.0231
336,4427.77,0.0431
337,9900.32,0.016
338,6210.65,0.0309
339,7401.15,0.0474
340,2078.67,0.0113
341,6604.62,0.0087
342,1738.96,0.0047
343,27.75,0.0231
344,5938.52,0.0153
345,2315.53,0.0356
346,7030.17,0.0232
347,6874.16,0.0463
348,7878.49,0.0316
349,6612.17,0.0467
350,4251.96,0.0277
351,6476.7,0.0455
352,8266.48,0.0045
353,1660.06,0.0161
354,7489.83,0.0289
355,2886.82,0.0071
356,6887.09,0.0353
357,9426.82,0.0255
358,4938.46,0.0049
359,399.57,0.0222
360,3223.89,0.0133
361,914.18,0.0481
362,8359.75,0.0292
363,9507.91,0.05
364,6723.14,0.0142
365,403.28,0.0381
366,4705.54,0.0329
367,9160.81,0.0099
368,5853.71,0.0321
369,4917.77,0.0055
370,3480.26,0.0173
371,6701.66,0.043
372,3298.71,0.035
373,2882.89,0.0473
374,8135.85,0.028
375,4548.8,0.0164
376,3233.41,0.0485
377,4042.35,0.0262
378,9881.2,0.0332
379,5426.39,0.0212
380,1876.64,0.0187
381,7564.68,0.0316
382,7600.15,0.011
383,5492.65,0.0465
384,4381.72,0.0352
385,1215.14,0.0487
386,6089.11,0.0127
387,1584.62,0.028
388,5522.96,0.0056
389,9922.58,0.0457
390,4615.02,0.0068
391,8321.6,0.0254
392,7166.32,0.0259
393,2734.98,0.0419
394,9802.47,0.0129
395,5513.1,0.0198
396,9218.76,0.0259
397,8793.38,0.0433
398,2763.2,0.0397
399,4150.01,0.0468
400,5077.87,0.0412
401,2829.11,0.0156
402,5869.79,0.0499
403,4896.91,0.0083
404,5386.27,0.0179
405,5519.62,0.0276
406,4553.99,0.0168
407,1887.34,0.0352
408,5718.4,0.0124
409,7755.67,0.0031
410,7447.31,0.0356
411,8114.28,0.0199
412,6637.22,0.0412
413,9808.2,0.0253
414,371.16,0.0256
415,5902.21,0.0436
416,8742.03,0.0226
417,5259.98,0.0234
418,7224.72,0.0211
419,6548.16,0.0086
420,4695.44,0.0485
421,3386.27,0.0349
422,6498.72,0.0427
423,8523.56,0.0431
424,3800.71,0.0165
425,7187.46,0.0382
426,8723.96,0.0028
427,685.14,0.0319
428,9209.37,0.0499
429,7467.92,0.0223
430,985.33,0.0321
431,8725.92,0.0227
432,6940.32,0.0453
433,460.86,0.04
434,2934.38,0.0194
435,1456.55,0.027
436,5659.71,0.0398
437,1700.67,0.0049
438,8708.53,0.0314
439,2409.06,0.0457
440,1432.03,0.0236
441,2540.52,0.0135
442,94.96,0.0404
443,9012.19,0.0342
444,1580.6,0.0226
445,3456.31,0.0298
446,6389.75,0.0218
447,2501.73,0.0424
448,1992.97,0.0198
449,4832.6,0.0126
450,5719.66,0.0292
451,9926.93,0.0155
452,9779.47,0.0333
453,2745.53,0.0287
454,6858.31,0.0375
455,491.39,0.0307
456,4967.78,0.0453
457,2862.66,0.0401
458,6071.04,0.0183
459,6366.54,0.0314
460,6777.97,0.0363
461,6592.16,0.0421
462,6282.85,0.0453
463,6463.76,0.0161
464,4408.79,0.0294
465,7323.87,0.0054
466,2951.81,0.0376
467,1757.23,0.0075
468,5394.54,0.0486
469,5308.99,0.0458
470,8304.9,0.0136
471,8247.07,0.0246
472,8065.08,0.0376
473,3387.81,0.0066
474,9628.97,0.0079
475,9665.04,0.0431
476,7242.44,0.049
477,9672.73,0.0404
478,3658.38,0.0397
479,140.17,0.0273
480,4548.41,0.034
481,6723.74,0.0296
482,8224.35,0.0471
483,1084.35,0.0125
484,251.22,0.0443
485,5614.51,0.0458
486,2214.45,0.0041
487,8238.73,0.0456
488,3022.6,0.021
489,1398.63,0.0474
490,3044.34,0.0251
491,972.82,0.0445
492,1357.5,0.0232
493,6705.19,0.0374
494,9459.79,0.0215
495,7422.95,0.0086
496,4149.43,0.0059
497,4893.98,0.021
498,9515.26,0.0026
499,3705.93,0.0227
500,9505.6,0.0429
501,994.45,0.0346
502,5445.11,0.0489
503,3587.38,0.0205
504,1898.9,0.007
505,8480.48,0.0233
506,6628.02,0.0324
507,5971.86,0.002
508,7868.16,0.0129
509,1260.11,0.0287
510,687.03,0.0385
511,2072.37,0.0116
512,8697.08,0.0171
513,1476.39,0.0451
514,29.35,0.0431
515,1447.74,0.0074
516,2507.29,0.0096
517,6610.92,0.0023
518,149.59,0.0397
519,2380.08,0.0169
520,1743.29,0.0036
521,7417.44,0.0268
522,7456.91,0.0243
523,7780.39,0.0261
524,1091.43,0.0257
525,9454.21,0.0031
526,7832.49,0.0435
527,5214.99,0.0234
528,9640.3,0.004
529,4790.34,0.0207
530,6861.29,0.025
531,9097.1,0.0046
532,808.82,0.0308
533,657.76,0.0145
534,6331.13,0.0279
535,3252.53,0.0497
536,5306.04,0.0232
537,6054.66,0.0059
538,7018.09,0.0428
539,6509.52,0.0387
540,7208.68,0.0115
541,4516.1,0.0122
542,3389.98,0.0232
543,4160.48,0.0057
544,4268.21,0.0336
545,3743.64,0.0085
546,9229.93,0.0043
547,8317.89,0.0056
548,966.55,0.0372
549,8117.88,0.0283
550,5865.06,0.0285
551,3297.13,0.007
552,3536.63,0.0336
553,7503.09,0.0435
554,7210.89,0.0485
555,6004.5,0.0182
556,5779.61,0.0114
557,6567.71,0.012
558,1083.08,0.0424
559,3676.24,0.0384
560,5741.43,0.0406
561,8451.71,0.0488
562,8184.45,0.0311
563,6427.35,0.0023
564,9290.91,0.0416
565,2675.21,0.0098
566,7027.29,0.0161
567,3398.91,0.0013
568,8698.76,0.0287
569,4008.44,0.008
570,6332.09,0.0025
571,7461.37,0.0115
572,4198.91,0.0177
573,3701.16,0.0364
574,7768.58,0.0288
575,850.49,0.0036
576,1574.94,0.0313
577,6740.01,0.0143
578,6619.72,0.0248
579,4421.0,0.0144
580,7549.68,0.0066
581,4299.71,0.0149
582,6785.18,0.0248
583,6671.66,0.0032
584,3953.24,0.0304
585,77.86,0.0158
586,2113.13,0.0077
587,2555.94,0.0171
588,78.29,0.0376
589,1757.77,0.0196
590,7037.01,0.0255
591,8333.71,0.0405
592,721.68,0.0432
593,423.98,0.0019
594,9211.7,0.0432
595,5758.02,0.0291
596,7095.28,0.0215
597,1152.62,0.002
598,3248.36,0.0403
599,6181.63,0.0418
600,9197.78,0.0053
601,8445.0,0.0129
602,5889.12,0.0267
603,3958.27,0.0162
604,3395.79,0.0173
605,1682.16,0.026
606,1141.15,0.026
607,9059.32,0.0181
608,7274.06,0.0411
609,8150.56,0.0126
610,1465.3,0.0107
611,6024.39,0.0383
612,6555.43,0.0097
613,7728.71,0.0252
614,7544.7,0.0382
615,4489.6,0.0463
616,5645.35,0.0321
617,6245.59,0.0433
618,6272.55,0.0084
619,683.79,0.0227
620,3028.9,0.0145
621,562.67,0.0259
622,3104.77,0.0231
623,569.84,0.0418
624,768.23,0.0433
625,8553.08,0.0311
626,5071.17,0.0237
627,5543.61,0.0398
628,8958.87,0.023
629,8098.35,0.0329
630,3215.95,0.0243
631,1509.46,0.004
632,1035.92,0.0451
633,3435.03,0.036
634,5045.99,0.0095
635,2478.19,0.0225
636,4394.78,0.0266
637,1588.3,0.0193
638,2829.65,0.021
639,3384.33,0.0303
640,7892.48,0.0327
641,660.05,0.0056
642,6784.12,0.0149
643,7237.61,0.0332
644,9063.52,0.0438
645,3334.29,0.0296
646,1415.14,0.0181
647,9677.0,0.0352
648,3920.19,0.0302
649,9380.08,0.0162
650,3767.42,0.0398
651,8132.03,0.0338
652,8289.76,0.0372
653,6854.46,0.0268
654,6460.6,0.0217
655,3618.92,0.0188
656,1803.45,0.0115
657,9476.74,0.0248
658,2266.2,0.0077
659,772.57,0.0424
660,1012.31,0.0388
661,8351.36,0.0443
662,378.44,0.0175
663,7663.31,0.0074
664,3767.82,0.009
665,8313.62,0.0388
666,8090.63,0.0091
667,4377.3,0.0211
668,6763.95,0.0126
669,4442.54,0.015
670,7485.62,0.023
671,5340.58,0.0162
672,8086.43,0.024
673,8351.3,0.019
674,9471.35,0.0492
675,4617.34,0.0148
676,3819.34,0.0268
677,9662.72,0.041
678,8012.79,0.0078
679,2500.78,0.0324
680,8741.3,0.0282
681,1026.79,0.0424
682,8511.81,0.015
683,7631.41,0.0144
684,9053.16,0.0082
685,4375.29,0.0474
686,2221.16,0.0231
687,3496.5,0.0023
688,533.52,0.0256
689,2358.54,0.0497
690,3749.75,0.0024
691,9308.33,0.0421
692,6499.96,0.0398
693,1376.86,0.0151
694,8297.79,0.0351
695,1388.79,0.0356
696,4486.57,0.0013
697,793.18,0.0135
698,8349.8,0.0279
699,7272.62,0.0269
700,1112.76,0.0151
701,3012.21,0.0033
702,4198.84,0.0399
703,4571.68,0.0064
704,9051.56,0.0302
705,165.34,0.0263
706,2420.14,0.008
707,4292.96,0.0311
708,2406.4,0.0214
709,6644.05,0.0052
710,9746.57,0.0043
711,5261.07,0.0259
712,9883.33,0.0282
713,3905.15,0.024
714,6357.07,0.0491
715,2537.25,0.0018
716,7885.41,0.0179
717,7329.68,0.0318
718,7715.24,0.037
719,3325.85,0.0032
720,5460.59,0.0409
721,1751.72,0.0392
722,4646.76,0.0351
723,6317.73,0.0408
724,631.94,0.039
725,4577.34,0.0154
726,439.02,0.0108
727,420.02,0.0467
728,5154.32,0.0495
729,5430.76,0.0134
730,7533.16,0.0104
731,3570.38,0.0393
732,8658.12,0.0173
733,1245.63,0.019
734,8894.98,0.0374
735,8946.48,0.0199
736,9737.26,0.0253
737,4975.74,0.0463
738,5193.24,0.0403
739,7271.09,0.0049
740,6024.93,0.0413
741,5455.2,0.0167
742,801.61,0.0334
743,3065.65,0.0305
744,4261.73,0.0348
745,3516.12,0.0031
746,8700.5,0.0183
747,9981.51,0.0145
748,9800.29,0.0474
749,751.34,0.0322
750,3633.75,0.0403
751,6794.43,0.0477
752,1428.65,0.0308
753,7813.34,0.0027
754,673.27,0.0391
755,3663.92,0.0198
756,5672.88,0.0306
757,6790.94,0.0475
758,3720.76,0.0384
759,5739.64,0.0269
760,3980.94,0.0328
761,2496.87,0.0066
762,7357.01,0.0255
763,3870.49,0.0285
764,2618.5,0.0138
765,4463.28,0.0498
766,2856.48,0.0459
767,4912.51,0.007
768,8528.41,0.0232
769,8986.89,0.0228
770,878.82,0.0344
771,8455.37,0.0167
772,3474.91,0.0042
773,5422.17,0.0447
774,8513.77,0.0359
775,9273.32,0.0322
776,7937.17,0.0259
777,1214.5,0.0108
778,1389.63,0.0397
779,263.81,0.0281
780,3689.74,0.0404
781,5516.92,0.031
782,863.07,0.0162
783,9995.95,0.0362
784,5257.43,0.0387
785,8233.57,0.0046
786,9723.82,0.0325
787,4500.29,0.0343
788,3445.8,0.044
789,7802.85,0.0323
790,1820.45,0.0483
791,4326.75,0.0456
792,555.07,0.0071
793,1531.0,0.0091
794,3227.28,0.0358
795,3460.88,0.0471
796,8949.36,0.0425
797,2506.8,0.0321
798,5508.86,0.0071
799,3028.94,0.0271
800,5026.23,0.0093
801,9416.13,0.0086
802,6587.67,0.0363
803,6051.78,0.0423
804,5636.62,0.0414
805,284.71,0.0032
806,6414.9,0.0293
807,6511.65,0.0386
808,4166.45,0.0323
809,4980.88,0.0317
810,2897.43,0.0479
811,4829.97,0.0404
812,6850.22,0.0156
813,730.66,0.0039
814,4396.62,0.0247
815,2041.03,0.0307
816,3126.51,0.0362
817,7342.26,0.0432
818,9753.77,0.0074
819,3706.03,0.0285
820,3191.84,0.0239
821,2675.45,0.0131
822,969.02,0.0152
823,3842.11,0.0312
824,2483.45,0.0434
825,1597.84,0.017
826,5777.29,0.0163
827,7631.45,0.0254
828,5147.73,0.0254
829,3086.1,0.0021
830,9452.38,0.0258
831,9666.9,0.0115
832,3529.6,0.0035
833,4949.45,0.0442
834,6542.95,0.0241
835,5367.37,0.0425
836,4309.85,0.0442
837,7275.35,0.0384
838,3660.01,0.0206
839,5703.25,0.0105
840,5532.68,0.0046
841,5043.05,0.0385
842,2797.93,0.0495
843,6804.31,0.0068
844,9750.85,0.0203
845,7949.18,0.0176
846,9389.55,0.038
847,1991.38,0.0259
848,5001.28,0.0032
849,1371.23,0.0173
850,4737.97,0.0234
851,6063.0,0.0263
852,3280.33,0.031
853,1625.86,0.0495
854,7393.45,0.0157
855,3364.4,0.0416
856,5323.87,0.0357
857,2998.61,0.041
858,3684.21,0.034
859,9799.0,0.0296
860,7967.75,0.0365
861,6880.75,0.0023
862,4746.43,0.0484
863,7829.26,0.039
864,5776.77,0.0363
865,5835.65,0.0094
866,6290.62,0.0314
867,8411.83,0.0082
868,6807.59,0.0025
869,9482.1,0.0064
870,190.35,0.0164
871,1515.16,0.0348
872,4104.36,0.039
873,9205.29,0.0438
874,7358.64,0.0041
875,1381.69,0.0112
876,3251.17,0.0334
877,5255.25,0.0164
878,1732.65,0.0457
879,3423.93,0.0184
880,7720.13,0.0363
881,6433.45,0.035
882,6101.16,0.0104
883,2465.94,0.0283
884,2249.45,0.0487
885,2976.85,0.0152
886,2073.57,0.0355
887,3171.09,0.0181
888,9337.07,0.04
889,2735.3,0.007
890,6766.55,0.0196
891,9801.63,0.0411
892,9546.13,0.0404
893,2905.24,0.0151
894,7141.7,0.018
895,4424.32,0.0136
896,4791.31,0.0109
897,5386.24,0.0467
898,6962.02,0.0077
899,6157.15,0.0298
900,2425.34,0.0338
901,5310.88,0.0323
902,525.86,0.0213
903,7173.86,0.0059
904,7707.89,0.0013
905,5503.98,0.0465
906,4069.67,0.0468
907,8784.12,0.0244
908,1995.36,0.0482
909,3212.36,0.0326
910,9079.46,0.0054
911,5741.76,0.0272
912,7231.45,0.0469
913,9132.38,0.0096
914,8822.57,0.0096
915,9196.43,0.0499
916,3970.55,0.0253
917,9366.15,0.0481
918,9260.47,0.044
919,93.66,0.0288
920,1073.9,0.0492
921,2846.33,0.0495
922,5433.46,0.0252
923,9385.67,0.0427
924,4680.74,0.0104
925,1127.35,0.009
926,4589.69,0.0136
927,1862.8,0.0371
928,7907.89,0.0288
929,7573.07,0.0096
930,8561.61,0.045
931,8270.07,0.0262
932,868.29,0.0338
933,1848.63,0.0079
934,3236.69,0.0132
935,2608.59,0.0125
936,7537.81,0.0477
937,3020.16,0.0364
938,115.35,0.033
939,6927.99,0.004
940,1183.13,0.016
941,4054.76,0.0256
942,8951.29,0.0355
943,3110.47,0.0068
944,9161.39,0.0155
945,6146.64,0.0117
946,1336.55,0.0085
947,7477.6,0.0307
948,4159.04,0.0279
949,4708.81,0.0273
950,6641.28,0.0117
951,2475.41,0.038
952,8731.48,0.005
953,4468.03,0.0355
954,781.95,0.0286
955,618.52,0.0278
956,5055.37,0.0291
957,1499.37,0.0171
958,5203.9,0.0067
959,2054.81,0.0296
960,910.33,0.026
961,8087.11,0.0232
962,5132.97,0.0234
963,578.31,0.0237
964,8069.35,0.0364
965,3960.09,0.041
966,7458.3,0.0293
967,453.85,0.0179
968,638.54,0.0497
969,9345.89,0.0044
970,9337.82,0.0026
971,4089.26,0.0387
972,7658.51,0.0489
973,6459.16,0.0216
974,9928.57,0.0197
975,8696.33,0.0454
976,3757.08,0.0345
977,6618.26,0.0274
978,6535.69,0.018
979,1785.56,0.0273
980,5288.9,0.0367
981,2227.68,0.0012
982,228.33,0.0156
983,6735.33,0.0277
984,5319.8,0.0413
985,2475.87,0.018
986,2757.22,0.0469
987,7250.51,0.0065
988,8094.97,0.0215
989,7660.77,0.0443
990,157.44,0.0111
991,1009.87,0.0026
992,5978.25,0.0355
993,487.71,0.0373
994,4023.25,0.0125
995,2173.47,0.0433
996,565.38,0.0257
997,2893.35,0.041
998,7315.44,0.0166
999,5979.58,0.034
1000,3207.33,0.0158
1001,1433.46,0.0334
1002,2211.21,0.0157
1003,610.52,0.0475
1004,8797.26,0.0457
1005,6260.31,0.0219
1006,4956.71,0.0486
1007,9415.92,0.0339
1008,7858.26,0.0166
1009,4163.83,0.0083
1010,3765.23,0.038
1011,4735.71,0.0426
1012,3008.06,0.0357
1013,8057.96,0.0458
1014,5624.3,0.0484
1015,5573.31,0.0076
1016,2429.34,0.011
1017,6467.41,0.0462
1018,8471.49,0.0055
1019,7246.12,0.0103
1020,2685.35,0.034
1021,6029.62,0.0438
1022,1882.44,0.0383
1023,7243.33,0.0284
1024,4794.46,0.0436
1025,3330.31,0.0479
1026,154.32,0.0469
1027,9620.81,0.0067
1028,9995.72,0.0245
1029,2426.69,0.0306
1030,2045.93,0.0458
1031,5521.24,0.039
1032,3807.24,0.0271
1033,3593.24,0.0138
1034,5128.65,0.0254
1035,986.98,0.0491
1036,4695.43,0.0421
1037,9143.39,0.0192
1038,4139.89,0.0286
1039,2213.52,0.0082
1040,2608.48,0.0468
1041,5791.85,0.0215
1042,1524.96,0.0172
1043,3799.02,0.0418
1044,4993.52,0.0331
1045,6848.78,0.0136
1046,8216.1,0.0484
1047,6417.3,0.025
1048,1683.17,0.04
1049,1693.49,0.0363
1050,4883.67,0.0459
1051,5421.83,0.0324
1052,588.26,0.0027
1053,8467.13,0.0473
1054,6682.49,0.0385
1055,4124.51,0.0423
1056,2315.1,0.0357
1057,92.41,0.0258
1058,3732.63,0.0313
1059,6667.88,0.0312
1060,4832.56,0.0249
1061,67.12,0.028
1062,119.5,0.0269
1063,2748.13,0.0489
1064,172.41,0.0408
1065,6740.66,0.0405
1066,9097.82,0.0062
1067,964.04,0.0083
1068,1920.13,0.0268
1069,8152.33,0.0141
1070,3969.57,0.0193
1071,4060.87,0.0287
1072,9902.34,0.0121
1073,6840.73,0.0425
1074,6537.7,0.0431
1075,7596.1,0.0056
1076,3793.26,0.0281
1077,562.09,0.0015
1078,1714.66,0.0255
1079,4339.66,0.0394
1080,5659.0,0.043
1081,954.52,0.0269
1082,426.48,0.0114
1083,8681.3,0.0445
1084,4755.53,0.0033
1085,744.41,0.0464
1086,8993.22,0.0286
1087,329.98,0.0465
1088,3145.53,0.0481
1089,5870.77,0.0379
1090,7127.4,0.0205
1091,770.3,0.009
1092,2405.48,0.0419
1093,3892.18,0.0449
1094,3317.97,0.038
1095,1400.37,0.0494
1096,7241.91,0.0255
1097,9743.26,0.0036
1098,4371.45,0.0421
1099,3406.59,0.0387
1100,9548.63,0.0204
1101,7735.78,0.0025
1102,2734.0,0.0496
1103,4906.54,0.0184
1104,9411.49,0.0222
1105,6797.27,0.0334
1106,857.86,0.0313
1107,7980.75,0.0359
1108,821.3,0.0086
1109,7117.06,0.0321
1110,7396.81,0.0165
1111,1066.4,0.0013
1112,3083.37,0.0186
1113,2698.39,0.0075
1114,1874.73,0.023
1115,5547.85,0.021
1116,263.59,0.0183
1117,931.55,0.0303
1118,3244.98,0.0199
1119,2919.18,0.02
1120,847.91,0.0452
1121,9052.17,0.0489
1122,5720.03,0.0093
1123,3807.94,0.0078
1124,3012.01,0.0252
1125,633.61,0.0223
1126,4211.6,0.0247
1127,770.14,0.0133
1128,2466.65,0.0316
1129,5938.47,0.0106
1130,1070.62,0.0159
1131,9488.29,0.0173
1132,6202.3,0.0404
1133,3296.09,0.0174
1134,8154.94,0.0431
1135,9742.28,0.0077
1136,3207.33,0.0474
1137,2009.31,0.0164
1138,9645.78,0.0485
1139,2915.19,0.0351
1140,4910.58,0.0292
1141,2425.0,0.0194
1142,8165.13,0.0203
1143,1139.76,0.0286
1144,5922.68,0.0277
1145,6817.44,0.028
1146,9530.09,0.0236
1147,7083.96,0.0225
1148,2914.02,0.0349
1149,8189.84,0.04
1150,4092.01,0.0255
1151,6333.73,0.0129
1152,6586.97,0.036
1153,7890.98,0.0046
1154,9907.02,0.0245
1155,4008.65,0.0258
1156,9204.0,0.0349
1157,5436.91,0.0397
1158,3595.94,0.0449
1159,5369.52,0.0323
1160,850.73,0.0387
1161,6576.36,0.0184
1162,6470.35,0.0032
1163,9836.1,0.0342
1164,3996.78,0.0379
1165,9657.2,0.0221
1166,106.47,0.0137
1167,5107.25,0.0264
1168,5805.6,0.0292
1169,4458.34,0.0202
